Title	Artist	BPM	Key	Import Date
Don't Trip	Flosstradamus	144.998		2015/5/5
Prison Riot	Flosstradamus & GTA & Lil Jon	150.001		2015/5/5
Lighters Up	Flosstradamus & NGHTMRE	150		2015/12/6
BYB	Flosstradamus & Ricky Remedy	159.999	Em	2015/5/5
Soundclash	Flosstradamus & TroyBoi	155		2015/5/5
MFU	Flosstradamus & Valentino Khan	140.003		2015/5/5
Wavy	Flosstradamus x NYMZ	142.001		2015/5/5
Sleepless (Cosmo's Midnight Remix)	Flume	89.9997	Am	2015/7/14
Some Minds (XVII Flip)	Flume	165.001		2015/7/14
Exostomp (Diskord Remix)	Flux Pavilion	160	Fm	2015/8/21
Honest (DJ Hoodboi & Arnold Remix)	Future	137.999		2015/7/14
Shit (Remix)	Future	105.998		2015/9/23
Let's Get Lost (Louie Futon Remix)	G-Eazy	118.001		2015/5/5
Runaway (U & I) (Yacht Club Remix)	Galantis	126		2015/8/21
Hellifornia	Gesaffelstein	94		2015/5/5
Hexifornia (Hex Cougar Edit)	Gesaffelstein	94.999		2015/11/5
Head Splitter	Getter	150		2015/9/23
Get On This	Ghastly	128		2015/11/5
Overflow	Ghost Loft	161.999		2015/5/5
Only A Girl (UZ Remix)	Gia	168	Fm	2015/9/23
So Cute!	Giraffage & Slow Magic	89		2015/9/23
Impression Of You	Giraffage & Viceroy	142.001		2015/9/23
Creep	GoldLink	139.438		2015/5/5
Dance On Me (Fwdslxsh Remix)	GoldLink	135.001		2015/8/21
Dance On Me (PYRMDPLAZA Remix)	GoldLink	135		2015/8/21
Sober Thoughts	GoldLink	95		2015/5/5
Spectrum	GoldLink	118		2015/11/5
Toro!	Goshfather & Jinco x Sullivan King	160		2015/5/5
Afternoon Soul	Gramatik	92.001		2015/8/21
Illusion Of Choice	Gramatik	145		2015/8/21
Native Son	Gramatik	170		2015/5/5
Quit This City	Grandtheft	149.998		2015/11/5
Butterscotch	Grandtheft & Lambo	99.998		2015/5/5
Hold On	Grandtheft & Sleepy Tom	132.997		2015/11/5
Heavy Hitterz	Grandtheft x Thugli	136.001		2015/8/21
Truth	Graves & AYA	154.001	Dbm	2015/9/23
For the Love (Big Wild Remix)	GRiZ	101.001		2015/8/21
Stop Trippin' (NGHTMRE Remix)	GRiZ	151.998	Em	2015/11/5
Summer '97	GRiZ	87.9996	Am	2015/8/21
Moruga	GTA	130		2015/9/23
Parental Advisory	GTA	129.999		2015/9/23
Red Lips	GTA	150		2015/5/5
Smokers Unite	GTA	125		2015/9/23
The Crowd	GTA	128		2015/5/5
Hard House	GTA & Juyen Sebulba	140		2015/7/14
Mic Check	GTA & TJR	127.998		2015/9/23
Habits	Halch	133.998		2015/5/5
Something About You	Hayden James	115.001		2015/5/5
Grey (Original Mix)	Haywyre	160		2015/6/16
Pendulum (Original Mix)	Haywyre	139.993		2015/6/16
The Voyage (Original Mix)	Haywyre	90		2015/6/16
Mokalite (Original Mix)	Haywyre	99.999		2015/6/16
Trigger (Original Mix)	Haywyre	149.999		2015/6/16
Crimson (Original Mix)	Haywyre	150		2015/6/16
Breathe (Original Mix)	Haywyre	90		2015/6/16
Gravity (Original Mix)	Haywyre	93.128		2015/6/16
Friction (Original Mix)	Haywyre	111.919		2015/6/16
Catalyst (Original Mix)	Haywyre	140.03		2015/6/16
Parting Ways (Original Mix)	Haywyre	95.001		2015/6/16
Cosmic Prime (Original Mix)	Haywyre	170		2015/6/16
Motionless (Original Mix)	Haywyre	146.095		2015/6/16
Duality	Haywyre	129.997		2015/6/16
Fluctuate	Haywyre	89.995		2015/6/16
Insight	Haywyre	140		2015/5/5
Synergy	Haywyre	105		2015/5/5
Naked	Henrik the Artist	138.001		2015/7/14
Stand Up (Milo & Otis Remix)	Henry Fong	103.998		2015/5/5
All The Way Down	Hex Cougar	150		2015/9/23
Dungeons & Dragons	Hex Cougar	153.002		2015/8/21
Forever	Hex Cougar	159.999		2015/9/23
Internet Crush	Hex Cougar	160.001		2015/8/21
Crank It Up	HI-LO	126.004	Fm	2015/8/21
Palm Reader (ft. Lido)	Hoodboi	140.001		2015/5/5
56k (feat. Heems)	Hot Sugar	89	Bb	2015/5/5
Violence	Hot Sugar	174.007	Dbm	2015/5/5
The Seagull	Hot Sugar	163.994	Bb	2015/5/5
Not Tonight	Hot Sugar	110.996		2015/5/5
Tanzanite	Hot Sugar	103.997		2015/5/5
Mi Corazon	Hot Sugar	92.9972	Fm	2015/5/5
Don't Cut Down my Tree	Hot Sugar	96.995		2015/5/5
Motorcycle Man	Hot Sugar	111.996		2015/5/5
Fuckable (feat. Baghdaddy)	Hot Sugar	96.996		2015/5/5
Work Song	Hozier	121.223		2015/7/14
Hitta (VIP)	Hucci	95		2015/5/5
Vanish	Hucci	131		2015/6/22
Scud Books	Hudson Mohawke	166	Fm	2015/7/14
Very First Breath	Hudson Mohawke	140.001		2015/7/14
DDOM (Don't Die On Me)	I.Y.F.F.E	150	Gbm	2015/11/14
Swerve	ILOVEMAKONNEN	125.403		2015/6/22
Tuesday	ILOVEMAKONNEN	140		2015/5/5
Too Bad	IshDARR	139.999		2015/5/5
Intro	J. Cole	94.7165		2015/5/5
January 28th	J. Cole	124.155		2015/5/5
Wet Dreamz	J. Cole	105.603		2015/5/5
03' Adolescence	J. Cole	NaN		2015/5/5
A Tale of 2 Citiez	J. Cole	92.803		2015/5/5
Fire Squad	J. Cole	99.787		2015/5/5
St. Tropez	J. Cole	90.0735		2015/5/5
G.O.M.D.	J. Cole	106.831		2015/5/5
No Role Modelz	J. Cole	99.944		2015/5/5
Hello	J. Cole	117.788		2015/5/5
Apparently	J. Cole	174.171		2015/5/5
Love Yourz	J. Cole	117.038		2015/5/5
Note to Self	J. Cole	100.685		2015/5/5
Beats Knocking	Jack Ü	104.002		2015/5/5
Take Ü There	Jack Ü	159.999		2014/9/30
Febreze	Jack Ü	149.998		2015/5/5
Jungle Bae	Jack Ü	127.999		2015/5/5
Mind	Jack Ü	174.004	Bbm	2015/5/5
Holla Out	Jack Ü	150.002		2015/5/5
Where Are Ü Now	Jack Ü	140.001		2015/5/5
Cumbia Maluca (El Cuco)	Jack Ü	150		2015/11/5
Where Are U Now (Papermind Remix)	Jack Ü	143.438		2015/9/23
Shakedown (LOUDPVCK Remix)	Jackal	101		2015/8/21
Cheyenne (Elephante Remix)	Jason Derulo	124.999		2015/9/23
Deeper Love	Jauz	125.002		2015/11/14
Feel The Volume	Jauz	125		2015/5/5
Rock The Party	Jauz & Ephwurd	128	Cm	2015/11/5
Can I Get A.. (Big Gigantic Remix)	Jay-Z	89		2013/5/28
Kurura	JayKode	101		2015/11/5
Habits of My Heart	Jaymes Young	134		2015/5/5
Don't Tell Em	Jeremih	98		2015/11/5
Planes Remix	Jeremih	129.999		2015/5/5
Girl (I Used To Know) (Mimosa Remix)	JMSN	145		2015/9/23
I'll Be That Friend	Jodie Abacus	99		2015/5/5
Louisville Slugger	Jonah Baseball	88.0025		2015/10/12
Every Night (The Temper Trap Remix)	Josef Salvat	140		2015/5/5
Black Horse (NGHTMRE Remix)	JumoDaddy	168	Fm	2015/8/21
Sorry	Justin Bieber	99.998		2015/11/5
What Do You Mean	Justin Bieber	124.999		2015/11/5
Senorita (Trippy Turtle Remix)	Justin Timberlake	135		2015/5/5
Go Ahead	Kaytranada	120.001		2015/11/5
It G Ma	Keith Ape	102		2015/5/5
Wesley's Theory	Kendrick Lamar	114		2015/5/5
For Free? (Interlude)	Kendrick Lamar	132		2015/5/5
King Kunta	Kendrick Lamar	107		2015/5/5
Institutionalized	Kendrick Lamar	90.5626	Ebm	2015/5/5
These Walls	Kendrick Lamar	108.001		2015/5/5
u	Kendrick Lamar	92.785		2015/5/5
Alright	Kendrick Lamar	110		2015/5/5
For Sale? (Interlude)	Kendrick Lamar	164.393	D	2015/5/5
Momma	Kendrick Lamar	115.232		2015/5/5
Hood Politics	Kendrick Lamar	130	Gbm	2015/5/5
How Much A Dollar Cost	Kendrick Lamar	88.0006	Fm	2015/5/5
Complexion (A Zulu Love)	Kendrick Lamar	90		2015/5/5
The Blacker The Berry	Kendrick Lamar	88.0001	Ebm	2015/5/5
You Ain't Gotta Lie (Momma Said)	Kendrick Lamar	94.9998	A	2015/5/5
i	Kendrick Lamar	121.978		2015/5/5
Mortal Man	Kendrick Lamar	168.001	Bbm	2015/5/5
Picture This	Kero Kero Bonito	107		2015/5/5
Are We Faded	Keys N Krates	158	Ab	2015/5/5
Dum Dee Dum (NGHTMRE Remix)	Keys N Krates	148.005		2015/11/14
I Just Can't Deny	Keys N Krates	154.005		2015/1/21
Save Me	Keys N Krates	150		2015/7/14
Yes We Faded (Autolaser Remix)	Keys N Krates	118		2015/5/5
Do You Go Up	Khai	145.001		2015/9/23
Not Alone	Kid Arkade	125.996		2015/5/5
Be Real	Kid Ink	100.001		2015/11/5
Body Language (ft. Usher & Tinashe)	Kid Ink	99.001		2015/5/5
Kill It 4 The Kids	Kill The Noise	102.999		2015/11/5
FUK UR MGMT	Kill The Noise	128	Am	2015/11/5
Mine	Kill The Noise	144.999		2015/11/5
I Do Coke	Kill The Noise	107		2015/11/5
Without A Trace	Kill The Noise	155.005	Abm	2015/11/5
Louder	Kill The Noise	128.003		2015/11/5
Dolphin On Wheels	Kill The Noise	129.993		2015/11/5
Lose Ya Love	Kill The Noise	144.999		2015/11/5
Spitfire Riddim	Kill The Noise & Madsonik	170		2015/11/5
All In My Head	Kill The Noise	149.997		2015/11/5
IAMANTHEM (Big Wild Remix)	Kodak to Graph	169.999		2015/8/21
Propane	KRNE	147.998		2015/12/6
Clouds (Original Mix)	KSHMR & Dillon Francis	111.999		2015/5/5
Here For You	Kygo	105.001		2015/6/16
Neoprene (Skrillex Remix)	L'homme Aux 4 Lettres	149.991	Em	2015/5/5
Florida Kilos (Tep No Remix)	Lana Del Rey	98.001		2015/5/5
Loving You (Moon Boots Remix)	Lane 8	121.005		2015/8/21
Don't Mean A Thing	Lapalux	96.4		2015/5/5
Money (Lindsay Lowend Remix)	Lido	125.997		2015/8/21
06:59 AM	Lido & CanBlaster	135.001		2015/5/5
Alarm Clock	Lido & CanBlaster	140.002		2015/5/5
Rush Hour	Lido & CanBlaster	159.998		2015/5/5
Superspeed	Lido & CanBlaster	135		2015/5/5
Hyperspeed	Lido & CanBlaster	134.998		2015/5/5
Too Late !	Lido & CanBlaster	152		2015/5/5
Ashley	Lido & Santell	89.999		2015/11/5
Pillows	Lido & Santell	120		2015/11/5
Lady's A Hoe	Lido & Santell	134.999		2015/11/5
Slow	Lido x Halsey	90.0002	Gm	2015/5/5
Bend Ova (ft. Tyga)	Lil Jon	103		2015/5/5
Salute (TroyBoi Remix)	Little Mix	97		2015/5/5
Y2K	LIZ	172.97		2015/11/14
Alright (ft. Big Sean)	Logic	134		2015/5/5
Top Ten	Logic	137.999		2015/5/5
We Get High	Logic	119.002		2015/5/5
Loko (NGHTMRE Remix)	Lookas	102.001		2015/8/21
Loko	Lookas	145		2015/5/5
Buena	Loudpvck	108		2015/8/21
Lit	Loudpvck	128.001	Cm	2015/8/21
Tony	Loudpvck & Nipsey Hussle	139.999		2015/8/21
It's Strange	Louis The Child	172.001	Am	2015/11/5
Galant	Lucid	146.002		2015/11/5
Skank (Original Mix)	Lucky Charmes	125.999		2015/5/5
Raichu	Luude	117.651		2015/11/5
Bad Girls (Switch Remix)	M.I.A.	159.999		2015/11/14
One Wine (ft. Major Lazer)	Machel Montano & Sean Paul	97.999		2015/5/5
Snow (Myles Travitz Remix)	machineheart	111.999		2015/5/5
Isometric (Intro)	Madeon	133.753		2015/5/5
You're On (feat. Kyan)	Madeon	99.999		2015/5/5
Ok	Madeon	114.999		2015/5/5
La Lune (feat. Dan Smith)	Madeon	139.997	A	2015/5/5
Pay No Mind (feat. Passion Pit)	Madeon	112		2015/5/5
Beings	Madeon	106		2015/5/5
Imperium	Madeon	110		2015/5/5
Zephyr	Madeon	126		2015/5/5
Nonsense (feat. Mark Foster)	Madeon	174	Bb	2015/5/5
Innocence (feat. Aquilo)	Madeon	87.9994	Eb	2015/5/5
Pixel Empire	Madeon	100		2015/5/5
Home	Madeon	90		2015/5/5
Icarus	Madeon	126.002		2015/5/5
Finale (feat. Nicholas Petricca)	Madeon	92.001		2015/5/5
The City	Madeon	125		2014/1/30
Cut the Kid	Madeon	114.999		2015/5/5
Technicolor	Madeon	127		2015/5/5
Pay No Mind	Madeon	112		2015/5/5
You're On ft. Kyan (Gramatik Remix)	Madeon	100.001		2015/5/5
My Love	Majid Jordan	119		2015/8/21
Be Together (feat. Wild Belle)	Major Lazer	160		2015/6/16
Light It Up (feat. Nyla)	Major Lazer	90.001		2015/6/16
Roll the Bass	Major Lazer	150	Abm	2015/6/16
Be Together (Aryay & Loudpvck Remix)	Major Lazer	101		2015/11/5
Lean On (Popeska Remix)	Major Lazer	99.999		2015/11/5
Show You	Marshmello	142		2015/9/23
Intoxicated (Original Mix)	Martin Solveig & GTA	125		2015/5/5
Intoxicated (Zeds Dead Remix)	Martin Solveig & GTA	105		2015/5/5
Intoxicated	Martin Solveig & GTA	125		2015/5/5
Cameras (Alvin Risk Remix)	Matt & Kim	140		2015/5/5
Brother (Kygo Remix)	Matt Corby	99.999		2015/6/16
Stranger	Maya Jane Coles	122		2015/5/5
What They Say	Maya Jane Coles	125		2015/5/5
G-String	Meaux Green & Party Favor	100.003		2015/5/5
Lord Knows	Meek Mill	113		2015/8/21
R.I.C.O. (XVII Remix)	Meek Mill	120		2015/11/5
R.I.C.O.	Meek Mill	112		2015/8/21
Nobody's Asking	Memorecks	148		2015/6/16
Bounce	Mercer & 4B	130		2015/11/14
Kill Our Way To Heaven	Michl	142		2015/11/5
Suicide (Wheathin Remix)	Midnight To Monaco	100		2015/11/5
Fight Night	Migos	90.0183	Dbm	2015/5/5
Animal (Mark Ronson Remix)	Miike Snow	117.5		2010/7/8
Diamondz	Milo & Otis	149.994		2015/6/16
Pigeons	Milo & Otis	99.998		2015/5/5
Drippin	Mimosa	90.0002	Dbm	2015/9/23
Hurricane (Halogen Remix)	Misterwives	126.004		2015/8/21
Weekend (Jai Wolf Remix)	Mocki	140.001		2015/5/5
The Dopest (Cesqeaux Remix)	Moksi	150		2015/11/5
Stay (Kill Them With Colour Remix)	Monarch	127.999	Em	2015/5/5
Something Good	MOUNT & Nicolas Haelg	122.999		2015/5/5
ROCK DEM	Mr. Carmack	90	Em	2015/6/16
PRACTICE WHAT YOU PREACH	Mr. Carmack	135.999		2015/6/16
NASA	Mr. Carmack	145.998		2015/6/16
MOVE LIKE LIONS DO	Mr. Carmack	149.999		2015/6/16
SIMPLER	Mr. Carmack	142		2015/6/16
TOUR FOR DAYS	Mr. Carmack	159.997		2015/6/16
DONT HELP ME	Mr. Carmack	120.75	Cm	2015/6/16
LAST TWO DAYS IN CALIFORNIA	Mr. Carmack	150		2015/6/16
1994	Mr. Carmack	167.999		2015/6/16
FELT NOTHING TODAY	Mr. Carmack	137.002	Bbm	2015/6/16
LOVETAKESTWO	Mr. Carmack	158		2015/6/16
AFRICAN BEAT (FUTURE)	Mr. Carmack	143		2015/6/16
BECAUSE IM HAPPY (ANGEL)	Mr. Carmack	163.998	Fm	2015/6/16
SMELLS LIKE	Mr. Carmack	150.001		2015/6/16
BLACKBIRDS	Mr. Carmack	104.376		2015/6/16
CHOWFUN X LAURYN HILL	Mr. Carmack	94.5539	Bbm	2015/6/16
4AM	Mr. Carmack	150		2015/6/16
Jay-Z	Mr. Carmack	149.001	B	2015/7/6
Kick It Up	Mr. Carmack	168		2015/8/21
Roller (Lindsay Lowend Remix)	Mr. Carmack	135.999		2015/8/21
Third Wheel	Mr. Carmack	139.907		2015/5/5
thotsgalore	Mr. Carmack	140		2015/9/23
Tiki Tiki	Mr. Carmack	144		2015/8/21
All In	Mr. Carmack & Kehlani	153.998		2015/11/14
Muney (Gimme Dat)	Mr. Carmack x Arnold	159.999		2015/5/5
XE2	Mssingno	139.999	Dbm	2015/11/5
XE3 (Wheathin Turn)	Mssingno	148	Gm	2015/7/6
Lotus Eater	Mura Masa	145.001		2015/5/5
Miss You	Mura Masa	88.001	Bbm	2015/5/5
I'll Be Alright (Tonight)	Mura Masa	140		2015/5/5
Love For That	Mura Masa	112.999		2015/11/5
When U Need Me	Mura Masa	106.999		2015/5/5
Imprint	Must Die!	100		2015/5/5
Bougie	Muzzy Bearr	148		2015/5/5
Marriage Proposal	Nadus	129		2015/9/23
Nwxrk	Nadus	132.999		2015/6/22
My Eyes	Nero	173.999	Fm	2015/8/21
The Thrill (Porter Robinson Remix)	Nero	160.002		2015/5/5
The Thrill	Nero	151.998		2015/8/21
Street	NGHTMRE	150		2015/8/21
You	NGHTMRE & Slander	88.0005	Bm	2015/8/21
Warning	NGHTMRE & Slander	159.999		2015/8/21
Power	NGHTMRE & Slander	128.001		2015/11/5
Gud Vibrations	NGHTMRE & Slander	151.999		2015/8/21
Gud Vibrations (Myles Travitz Remix)	NGHTMRE & Slander	171.999	Ab	2015/8/21
Truffle Butter (Aston Shuffle Remix)	Nicki Minaj	122		2015/5/5
Truffle Butter	Nicki Minaj	105.1		2015/2/22
Runnin'	Noahplause	128.001		2015/11/14
California Girls	NoMBe	156	Gbm	2015/8/21
1 Sec	Novelist x Mumdance	137.998		2015/7/14
Always This Late (Illenium Remix)	ODESZA	169.996	Eb	2015/5/5
Always This Late	ODESZA	170		2015/5/5
Koala	Oliver Heldens	128		2015/5/5
You Know	Oliver Heldens	126.979		2015/5/5
Shades of Grey (Nora en Pure Remix)	Oliver Heldens & Shaun Frank	124		2015/9/23
Pikachu	Oliver Heldens, Mr. Belt & Wezol	124.999		2015/5/5
Dosey Doe	Omar LinX	129.001		2015/5/5
Post To Be	Omarion	97		2015/11/5
Mundian To Bach Ke (Lookas Remix)	Panjabi MC	99.999		2015/5/5
Saga	Parrad	131.249	Am	2015/8/21
Bap U	Party Favor	100.001		2015/5/5
Chief (Nebbra Remix)	Party Thieves & ATLiens	145.002		2015/9/23
Luigi's Mansion	Pegboard Nerds	145		2015/11/5
Who The Fuck Is Paul McCartney?	Pegboard Nerds	100		2015/5/5
Mine (Lash Remix)	Phoebe Ryan	123.999		2015/11/14
End Of The Night (Louis Futon Remix)	Phony Ppl	115.999		2015/6/16
Fellow Feeling (Chet Porter Flip)	Porter Robinson	134		2015/8/21
Begin Again	Purity Ring	92		2015/5/5
Flashlight (XVII Edit)	R3hab & Deorro	140.005		2015/11/5
Flashlight	R3hab & Deorro	127.999		2015/11/5
Bad Man (Skrillex Remix)	Ragga Twins	150		2015/5/5
Abrasive	Ratatat	138.253		2015/7/14
Cream On Chrome	Ratatat	100.267		2015/7/14
Ghostbusters (Kill Paris Remix)	Ray Parker Jr.	110		2015/5/5
Bet U Wish (Lucian Remix)	Raye	140.006		2015/5/5
Lifestyle	Rich Gang	89.0007		2015/5/5
Flex	Rich Homie Quan	164	A	2015/11/5
Movin' Bass (GTA Remix)	Rick Ross	160.001		2015/8/21
Bitch Better Have My Money	Rihanna	102.999		2015/5/5
Die 4 Me	RL Grime	140		2015/5/5
Heard Me	RL Grime	153.999		2015/7/6
Kingpin (Wuki Remix)	RL Grime	129.999		2015/6/16
Reminder (Jonah Baseball Remix)	RL Grime	113.994		2015/7/14
Scylla VIP	RL Grime	139.999		2015/7/6
Treadstone	RL Grime	159.999		2015/7/6
Always	RL Grime	140		2015/5/5
Scylla	RL Grime	139.999		2015/5/5
Let Go (Interlude)	RL Grime	107.747		2015/5/5
Core (Original Mix)	RL Grime	149.998		2015/5/5
Monsoon	RL Grime	161.999		2015/5/5
Site Zero / The Vault	RL Grime	95.015		2015/5/5
Julia	RL Grime	168	F	2015/5/5
Golden State	RL Grime	146.002		2015/5/5
Rattlesnake	Rogue	175	Em	2015/11/5
Show & Tell	Rosegold x Hex Cougar	156		2015/8/21
From Grace	Ryan Hemsworth & Lucas	147.998	Bb	2015/11/5
Girlfriend	Rytmeklubben	128		2015/11/5
Billboard (Lido Remix)	S-Type	148.001		2015/11/14
One And Only	Sable	130		2015/11/5
Show Me Love	Sam Feldt	114.999		2015/5/5
Magic	San Cisco	170	A	2015/5/5
Wassup	Sango x GoldLink	172		2015/5/5
Leaving You	Savoy & Sound Remedy	146		2015/5/5
Good for You (KASBO Remix)	Selena Gomez	89	Fm	2015/9/23
December	Seven Lions	139.998		2015/8/21
Deep Divide	Seven Lions	140.003		2015/9/23
Falling Away	Seven Lions	128.001		2015/9/23
Luna	Seven Lions	140		2015/9/23
Okay	Shiba San	123.001		2015/5/5
Coming Home	SirensCeol	140		2015/6/16
Redrum	Sirenz x Hvrdwood	150		2015/11/5
Shutdown	Skepta	138		2015/5/5
That's Not Me	Skepta	139.001		2015/5/5
Time	Skizzy Mars	96.003		2015/5/5
Try It Out (Neon Mix)	Skrillex	139.998		2014/4/17
Coast Is Clear	Skrillex	160		2014/3/14
Recess (Milo & Otis Remix)	Skrillex	104		2015/5/5
Squad Out!	Skrillex & Jauz	127.999		2015/9/23
Love Again	Slander	150		2015/9/23
The Others (NGHTMRE Remix)	Slumberjack	102		2015/6/16
Dímelo	Snakehips x Tory Lanez	147		2015/8/21
Raindrops	SNBRN	123.001		2015/11/5
Just Like We Never Said Goodbye	Sophie	143	Eb	2015/11/5
Haunted	Stwo	97.001		2015/11/5
Close (Grandtheft Remix)	Sub Focus	127.999		2015/5/5
Apache (Jump On It)	Sugarhill Gang	115.285		2013/9/6
Check, Run It	T.I.	129.999		2015/9/23
Down For You	Ta-ku	114		2015/8/21
24 Hours	TeeFLii	100		2015/11/5
Pacing	Tep No	100		2015/8/21
Swear Like A Sailor	Tep No	120		2015/11/5
Kanye	The Chainsmokers	127.999		2015/5/5
Roses	The Chainsmokers	100		2015/7/14
Until You Were Gone	The Chainsmokers & Tritonal	127.997		2015/9/23
El Chapo	The Game & Skrillex	126.999		2015/11/5
Our Demons (Filous Remix)	The Glitch Mob	159.997		2015/5/5
Freakin' Me Out (Milk N Cooks Remix)	The Ready Set	124		2015/7/14
Jessfield Park (Instrumental)	The Shanghai Restoration Project	136		2015/5/5
Or Nah (Stwo Remix)	The Weeknd	131.996		2015/11/5
Greek Tragedy (Oliver Nelson Remix)	The Wombats	112		2015/5/5
Do Girls	Theophilus London	168		2015/5/5
Tribe (NGHTMRE Remix)	Theophilus London	101		2015/8/21
Crazy (Lost Kings Remix)	Thief	125		2015/5/5
Bugatti (Jauz Remix)	Tiga	128	Dbm	2015/11/5
Bugatti	Tiga	120.996		2015/8/21
All Hands On Deck (Giraffage Remix)	Tinashe	114		2015/8/21
Not Letting Go (TroyBoi Remix)	Tinie Tempah	124.997		2015/8/21
Acrylics (RL Grime Remix)	TNGHT	141.999		2015/5/5
Ganja Man	Tomsize & TroyBoi	143.001		2015/7/14
Pitch Black	Toro y Moi	110		2015/9/23
Room For 1zone	Toro y Moi	130	Ebm	2015/7/14
Diego (ATLiens & Rekoil Remix)	Tory Lanez	128.001	Abm	2015/11/5
In For It	Tory Lanez	106		2015/5/5
Heaven Only Knows	Towkio	173.998	Fm	2015/5/5
Lunatic	Tropkillaz	143		2015/6/16
Dat Booty	Tropkillaz & Party Favor	105		2015/5/5
Afterhours	TroyBoi	91		2015/9/23
Do You (Remix)	Troyboi	161.5		2015/6/16
FYI	Troyboi	158.001		2015/5/5
Ili	Troyboi	174	Dbm	2015/7/6
What We Do	TroyBoi	106		2015/11/14
Zone	TroyBoi	89.9996	Cm	2015/9/23
W2L (Welcome To London)	TroyBoi & Stooki Sound	135.001		2015/11/5
Or Nah	Ty Dolla $ign	122	Abm	2015/11/5
Make It Nasty (Party Favor Remix)	Tyga	100		2015/5/5
Deep Down Low	Valentino Khan	126		2015/6/16
Losing You	Vanic x Aquilo	156	Fm	2015/5/5
Cops	Vanic x K. Flay	159.999		2015/5/5
Feel That	Vic Mensa	139.001		2015/8/21
Introooo	Wave Racer	146		2015/11/5
World Record	Wave Racer	151.997		2015/10/7
Flash Drive	Wave Racer	134		2015/8/21
Bubble Wrap	Wave Racer	91.9985		2015/11/5
Que Sera	Wax Tailor	166.011	Bm	2015/5/5
Nostrand	Weekend Money	128.001		2015/5/5
Yellow	Weekend Money	110		2015/5/5
Every Time You See Me (The Quack)	What So Not	150.006		2015/8/21
Jaguar	What So Not	140.002		2015/5/5
Step 20	Wiley	140		2015/6/22
Anax	XVII	149.997		2015/6/16
King (MACE Remix)	Years & Years	139.999		2015/11/5
Shine (Danny L Harle Remix)	Years and Years	124.007		2015/7/14
DKNY	Yellow Claw	101.998		2015/5/5
My Nigga	YG, Young Jeezy, Rich Homie Quan	170.999	Ebm	2015/11/5
Club Action (Smookie Illson Boot)	Yo Majesty	145		2015/5/5
Burial	Yogi	145.998		2015/5/5
Beautiful Now (feat. Jon Bellion)	Zedd	128		2015/6/16
Done With Love	Zedd	127.999		2015/6/16
True Colors (feat. Kesha)	Zedd	126.001		2015/6/16
Straight Into The Fire	Zedd	127.001		2015/6/16
Papercut (feat. Troye Sivan)	Zedd	106		2015/6/16
Bumble Bee	Zedd & Botnek	128		2015/6/16
Daisy	Zedd	111.999		2015/6/16
Illusion (feat. Echosmith)	Zedd	128.001		2015/6/16
Ratchet (Jauz Remix)	Zeds Dead	149.989		2015/6/16
Flies	Zeds Dead & Loudpvck	127.999		2015/8/21
Wit Me Dub	Zeds Dead x Megalodon	144.998		2015/8/21
I Have Seen	Zero 7	158.001	Ebm	2015/5/5
Polaris	Zero 7	121.506	Dbm	2015/5/5
Destiny	Zero 7	138.006		2015/5/5
Give it Away	Zero 7	101.305		2015/5/5
Simple Things	Zero 7	89.003		2015/5/5
Red Dust	Zero 7	172.006	Em	2015/5/5
Distractions	Zero 7	102.003		2015/5/5
In The Waiting Line	Zero 7	157.971	Cm	2012/1/11
Out of Town	Zero 7	89.709		2015/5/5
This World	Zero 7	100		2015/5/5
Likufanele	Zero 7	116.972	B	2015/5/5
End Theme	Zero 7	129.999		2015/5/5
Salt Water Sound	Zero 7	150.998	Am	2015/5/5
Spinning	Zero 7	138.001		2015/5/5
Working For It	ZHU x Skrillex x THEY.	100		2015/11/5
Let It Go (Riot Ten Remix)	A$AP Ferg	130.001		2015/12/7
Lay It Down	Aazar	150.003		2016/4/8
April	Aire Atlantica	90.9985		2016/3/18
All Night	Andru	139.981		2015/12/14
IOU (AObeats Remix)	Annabel Jones	97		2016/4/1
Diamonds For Breakfast	AObeats & Jai Wolf & Manila Killa	92.002		2016/4/8
Love Me Harder (Gryffin Remix)	Ariana Grande	106.772		2016/2/22
Hours	AYA	102		2016/2/22
Jumpkick	B Lewis & KRNE	108.878		2016/3/19
Poison Dart (Herobust Remix)	Barely Alive	150.012	Fm	2016/4/8
Watch My Back (Heavy Mellow Remix)	Basecamp	118		2016/4/1
Astro Bounce	Big Wild	123.002		2016/4/8
Gdbye	Blu J x Moonzz	104.999		2016/3/19
808Luv	BNJMN & Oshi	155.002		2016/3/25
Guappa	Boaz van de Beatz	150		2016/2/22
Hot Nigga	Bobby Shmurda	168		2016/4/3
Flip	Bro Safari & Boombox Cartel	150		2016/3/19
Don't	Bryson Tiller	96.945		2016/4/8
Gone	Cavalier	120		2016/3/19
Marijuana (Haywyre Cover)	Chrome Sparks	100		2016/3/19
Curry Drinker (Djemba Djemba Remix)	Cola Splash	160.001	Eb	2015/12/7
Trapped	Cosmo's Midnight	135.001		2016/2/22
Walk With Me	Cosmo's Midnight	116		2015/8/21
Falling Out	Cosmo's Midnight	137		2016/2/22
Hurt	Cosmo's Midnight	130.001		2016/3/19
