FIPS	County	2010	2000	1990	1980	1970	1960	1950	1940	1930	1920	1910	1900	1890	1880	1870	1860	1850	1840	1830	1820	1810	1800	1790	c2010	c2000	c1990	c1980	c1970	c1960	c1950	c1940	c1930	c1920	c1910	c1900	c1890	c1880	c1870	c1860	c1850	c1840	c1830	c1820	c1810	c1800
18039	Elkhart 	197559	182793	156198	137330	126529	106790	84512	72634	68875	56384	49008	45052	39201	33454	26026	20986	12690	6660	935	---	---	---		0.080779899	0.170264664	0.137391684	0.08536383	0.184839404	0.263607535	0.16353223	0.054577132	0.221534478	0.15050604	0.087809642	0.149256397	0.171788127	0.285406901	0.240160107	0.653743105	0.905405405	6.122994652	.	.	.	.
18041	Fayette 	24277	25591	26015	28272	26216	24454	23391	19411	19243	17142	14415	13495	12630	11394	10476	10225	10217	9837	9112	5950	---	---		-0.051346176	-0.016298289	-0.079831636	0.078425389	0.072053652	0.045444829	0.20503838	0.008730447	0.122564462	0.18917794	0.068173398	0.068487728	0.108478146	0.087628866	0.024547677	0.000783009	0.038629664	0.079565408	0.531428571	.	.	.
18043	Floyd 	74578	70815	64404	61169	55622	51397	43955	35061	34655	30661	30293	30118	29458	24590	23300	20183	14875	9454	6361	2776	---	---		0.053138459	0.099543507	0.052886266	0.099726727	0.082203241	0.169309521	0.253672171	0.011715481	0.130263201	0.012148021	0.005810479	0.02240478	0.197966653	0.055364807	0.154436902	0.356840336	0.573408081	0.486244301	1.291426513	.	.	.
18045	Fountain 	17240	17962	17808	19033	18257	18706	17836	18299	17971	18823	20439	21446	19558	20228	16389	15566	13253	11218	7619	---	---	---		-0.040195969	0.008647799	-0.064361898	0.042504245	-0.024002994	0.048777753	-0.025301929	0.018251628	-0.045263773	-0.079064533	-0.046955143	0.096533388	-0.033122405	0.23424248	0.052871643	0.174526522	0.181404885	0.472371702	.	.	.	.
18047	Franklin 	23087	22187	19580	19612	16943	17015	16034	14412	14498	14806	15335	16388	18366	20092	20223	19549	17968	13349	10190	10763	---	---		0.040564294	0.133146067	-0.001631654	0.157528183	-0.00423156	0.061182487	0.112545101	-0.005931853	-0.020802377	-0.03449625	-0.064254332	-0.107699009	-0.085904838	-0.006477773	0.034477467	0.08798976	0.346018428	0.310009814	-0.053237945	.	.	.
18049	Fulton 	20836	20502	18840	19335	16984	16957	16565	15577	15038	16478	16879	17453	16746	14301	12726	9422	5982	1993	---	---	---	---		0.016291094	0.088216561	-0.025601241	0.138424399	0.001592263	0.023664353	0.063426847	0.035842532	-0.087389246	-0.023757332	-0.032888329	0.042219037	0.170967065	0.123762376	0.350668648	0.575058509	2.001505268	.	.	.	.	.
18051	Gibson 	33503	32473	31913	33156	30444	29949	30720	30709	29202	29201	30137	30099	24920	22742	17371	14532	10771	8977	5418	3876	---	---		0.031718659	0.017547708	-0.037489444	0.089081592	0.016528098	-0.025097656	0.000358201	0.051606054	3.42454E-05	-0.031058168	0.0012625	0.20782504	0.095769941	0.309193483	0.19536196	0.349178349	0.199844046	0.656884459	0.397832817	.	.	.
18053	Grant 	70061	73410	74169	80934	83955	75741	62156	55813	51066	51353	51426	54693	31493	23618	18487	15797	11092	4875	---	---	---	---		-0.045620488	-0.010233386	-0.083586626	-0.035983563	0.108448529	0.218562971	0.113647358	0.092958133	-0.005588768	-0.001419515	-0.059733421	0.736671641	0.333432128	0.277546384	0.170285497	0.424179589	1.275282051	.	.	.	.	.
18055	Greene 	33165	33152	30410	30416	26894	26327	27886	31330	31481	36770	36873	28530	24379	22996	19514	16041	12313	8321	4242	---	---	---		0.000392133	0.090167708	-0.000197265	0.130958578	0.021536825	-0.055906189	-0.109926588	-0.004796544	-0.143840087	-0.002793372	0.292429022	0.170269494	0.060140894	0.178435995	0.216507699	0.302769431	0.47975003	0.961574729	.	.	.	.
18057	Hamilton 	274569	182763	108936	82027	54532	40132	28491	24614	23444	24222	27026	29914	26123	24801	20882	17310	12684	9855	1757	---	---	---		0.50232268	0.677709848	0.32805052	0.504199369	0.358815908	0.408585167	0.157511985	0.049906159	-0.032119561	-0.103751943	-0.096543424	0.145121158	0.053304302	0.187673594	0.206354708	0.364711447	0.287062405	4.608992601	.	.	.	.
18059	Hancock 	70002	55439	45527	43939	35096	26665	20332	17302	16605	17210	19030	19189	17829	17123	15123	12802	9698	7535	1436	---	---	---		0.262685113	0.217716959	0.036141014	0.251966036	0.316182261	0.311479441	0.175124263	0.041975309	-0.03515398	-0.095638466	-0.008285997	0.076280218	0.041231093	0.132248892	0.181299797	0.320065993	0.287060385	4.247214485	.	.	.	.
18061	Harrison 	39364	34354	29890	27276	20423	19207	17858	17106	17254	18656	20232	21702	20786	21326	19913	18521	15286	12459	10273	7875	3595	---		0.145834546	0.149347608	0.095835166	0.335553053	0.063310251	0.075540374	0.043961183	-0.008577721	-0.075150086	-0.077896402	-0.067735693	0.044068123	-0.025321204	0.07095867	0.075157929	0.211631558	0.226904246	0.212790811	0.304507937	1.19054242	.	.
18063	Hendricks 	145448	104051	75717	69804	53974	40896	24594	20151	19725	20291	20840	21292	21498	22981	20277	16953	14083	11264	3975	---	---	---		0.397852976	0.374209226	0.084708613	0.293289362	0.319786776	0.662844596	0.220485336	0.021596958	-0.02789414	-0.02634357	-0.02122863	-0.009582287	-0.06453157	0.13335306	0.196071492	0.203791806	0.250266335	1.833710692	.	.	.	.
18065	Henry 	49462	48511	48139	53336	52603	48899	45505	40208	35238	34682	29758	25088	23879	24016	22986	20119	17605	15128	6497	---	---	---		0.019603801	0.007727622	-0.097438878	0.013934566	0.07574797	0.07458521	0.131739952	0.141040922	0.016031371	0.165468109	0.18614477	0.050630261	-0.00570453	0.044809884	0.142502112	0.142800341	0.163736118	1.328459289	.	.	.	.
18067	Howard 	82752	84961	80827	86896	83198	69509	54498	47752	46696	43965	33177	28575	26186	19584	15847	12524	6657	---	---	---	---	---		-0.026000165	0.051146275	-0.06984211	0.044448184	0.196938526	0.275441301	0.14127157	0.022614357	0.062117594	0.325165024	0.161049869	0.091231956	0.337111928	0.235817505	0.265330565	0.881327925	.	.	.	.	.	.
18069	Huntington 	37124	38078	35427	35596	34970	33814	31400	29931	29073	31671	28982	28901	27644	21805	19036	14867	7850	1579	---	---	---	---		-0.025053837	0.074829932	-0.004747724	0.017901058	0.034187023	0.076878981	0.04907955	0.029511918	-0.08203088	0.092781727	0.002802671	0.045470988	0.267782619	0.145461231	0.280419722	0.89388535	3.97150095	.	.	.	.	.
18071	Jackson 	42376	41397	37730	36523	33187	30556	28237	26612	23731	24228	24727	26633	24139	23050	18974	16286	11047	8961	4870	4010	---	---		0.023649057	0.097190565	0.033047669	0.100521288	0.086104202	0.082126288	0.061062678	0.121402385	-0.020513456	-0.02018037	-0.071565351	0.103318282	0.047245119	0.21482028	0.165049736	0.474246402	0.232786519	0.840041068	0.21446384	.	.	.
18073	Jasper 	33478	30192	24960	26138	20429	18842	17031	14397	13388	13961	13044	14292	11185	9464	6354	4291	3540	1267	---	---	---	---		0.108836778	0.209615385	-0.045068483	0.279455676	0.084226728	0.106335506	0.182954782	0.075365999	-0.041042905	0.070300521	-0.087321579	0.277782745	0.181846999	0.489455461	0.480773712	0.212146893	1.794001579	.	.	.	.	.
18075	Jay 	21253	21815	21512	23239	23575	22572	23157	22601	20846	23318	24961	26818	23478	19282	15000	11399	7047	3863	---	---	---	---		-0.02576209	0.014085162	-0.07431473	-0.014252386	0.044435584	-0.02526234	0.024600681	0.084188813	-0.106012523	-0.065822683	-0.069244537	0.14226084	0.217612281	0.285466667	0.315904904	0.617567759	0.824229873	.	.	.	.	.
18077	Jefferson 	32428	31712	29797	30419	27006	24061	21613	19912	19182	20709	20483	22913	24507	25977	29741	25036	23916	16614	11465	8038	---	---		0.022578204	0.064268215	-0.020447746	0.126379323	0.12239724	0.113265164	0.085425874	0.038056511	-0.073736057	0.01103354	-0.106053332	-0.065042641	-0.056588521	-0.126559295	0.187929382	0.046830574	0.439508848	0.449105975	0.426349838	.	.	.
18079	Jennings 	28525	27561	23661	22854	19454	17267	15250	13680	11800	13280	14203	15757	14608	16453	16218	14749	12096	8829	3974	2000	---	---		0.03497696	0.164828198	0.035311105	0.174771255	0.126657787	0.132262295	0.114766082	0.159322034	-0.111445783	-0.064986271	-0.098622834	0.078655531	-0.112137604	0.014490073	0.099599973	0.219328704	0.370030581	1.221690991	0.987	.	.	.
18081	Johnson 	139654	115181	88109	77240	61138	43704	26183	22493	21706	20739	20394	20223	19561	19537	18366	14854	12101	9352	4019	---	---	---		0.21247428	0.307255785	0.140717245	0.263371389	0.398910855	0.669174655	0.164051038	0.036257256	0.046627128	0.01691674	0.008455719	0.033842851	0.001228438	0.06375912	0.23643463	0.227501859	0.293947819	1.326947002	.	.	.	.
18083	Knox 	38440	39263	39884	41838	41546	41561	43415	43973	43813	46195	39183	32746	28044	26324	21562	16056	11084	10657	6525	5437	7945	2517		-0.02096121	-0.015570153	-0.046703953	0.007028354	-0.000360915	-0.042704135	-0.012689605	0.003651884	-0.051564022	0.178955159	0.196573627	0.167665098	0.065339614	0.220851498	0.342924763	0.448574522	0.040067561	0.633256705	0.200110355	-0.315670233	2.156535558	.
18085	Kosciusko 	77358	74053	65294	59555	48127	40373	33002	29561	27488	27120	27936	29109	28645	26494	23531	17418	10243	4170	---	---	---	---		0.044630197	0.134147089	0.096364705	0.237455067	0.192059049	0.2233501	0.116403369	0.075414726	0.013569322	-0.029209622	-0.040296815	0.016198289	0.081188194	0.125919	0.350958778	0.700478375	1.456354916	.	.	.	.	.
18087	LaGrange 	37128	34789	29477	25550	20890	17380	15347	14352	13780	14009	15148	15284	15615	15630	14148	11366	8387	3664	---	---	---	---		0.067233896	0.180208298	0.15369863	0.223073241	0.201956272	0.132468886	0.069328317	0.041509434	-0.016346634	-0.075191444	-0.008898194	-0.021197566	-0.000959693	0.104749788	0.244765089	0.35519256	1.289028384	.	.	.	.	.
18089	Lake 	496005	484582	475594	522965	546253	513269	368152	293195	261310	159957	82864	37892	23886	15091	12339	9145	3991	1468	---	---	---	---		0.023572894	0.018898472	-0.090581588	-0.04263226	0.064262599	0.394176862	0.255655792	0.122019823	0.633626537	0.930355764	1.186846828	0.586368584	0.582797694	0.223032661	0.349261892	1.291405663	1.71866485	.	.	.	.	.
18091	LaPorte 	111467	110099	107066	108632	105342	95111	76808	63660	60490	50443	45797	38386	34445	30985	27062	22919	12145	8184	---	---	---	---		0.012425181	0.028328321	-0.014415642	0.031231608	0.107569051	0.23829549	0.206534716	0.052405356	0.199175307	0.101447693	0.19306518	0.114414284	0.111666936	0.144963417	0.180767049	0.887114039	0.483993157	.	.	.	.	.
18093	Lawrence 	46134	45912	42836	42472	38038	36564	34346	35045	35583	28228	30625	25729	19792	18543	14628	13692	12097	11782	9234	4116	---	---		0.004835337	0.071808759	0.008570352	0.116567643	0.040312876	0.064578117	-0.019945784	-0.01511958	0.260556894	-0.078269388	0.190291111	0.299969685	0.067356954	0.267637408	0.068361087	0.131850872	0.026735699	0.275936755	1.243440233	.	.	.
18095	Madison 	131636	133322	130669	139336	138451	125819	103911	88575	82888	69151	65224	70470	36487	27527	22770	16518	12375	8874	2238	---	---	---		-0.012646075	0.020303209	-0.062202159	0.006392153	0.100398191	0.210834272	0.173141406	0.068610655	0.198652225	0.060207899	-0.074443025	0.931372818	0.325498601	0.208915239	0.378496186	0.334787879	0.394523327	2.965147453	.	.	.	.
18097	Marion 	903393	860440	797159	765233	792299	697567	551777	460926	422666	348061	263661	197227	141156	102782	71939	39855	24103	16080	7192	---	---	---		0.049919808	0.079383159	0.041720626	-0.034161346	0.135803443	0.26421906	0.197105392	0.090520648	0.214344612	0.320108017	0.336840291	0.397227181	0.373353311	0.428738237	0.805018191	0.653528606	0.498942786	1.235817575	.	.	.	.
18099	Marshall 	47051	45126	42182	39155	34986	32443	29468	25935	25077	23744	24175	25119	23818	23414	20211	12722	5348	1651	---	---	---	---		0.042658334	0.069792803	0.077308134	0.11916195	0.078383627	0.10095697	0.136225178	0.034214619	0.056140499	-0.017828335	-0.037581114	0.054622554	0.017254634	0.158478057	0.588665304	1.378833209	2.23924894	.	.	.	.	.
18101	Martin 	10334	10367	10369	11001	10969	10608	10678	10300	10103	11865	12950	14711	13973	13475	11103	8975	5941	3875	2010	1032	---	---		-0.003183177	-0.000192883	-0.057449323	0.002917312	0.03403092	-0.006555535	0.036699029	0.019499159	-0.148504003	-0.083783784	-0.119706342	0.052816145	0.036957328	0.213635954	0.237103064	0.510688436	0.53316129	0.927860697	0.947674419	.	.	.
18103	Miami 	36903	36085	36897	39820	39246	38000	28201	27926	29032	28668	29350	28344	25823	24083	21052	16851	11304	3048	---	---	---	---		0.022668699	-0.022007209	-0.073405324	0.014625694	0.032789474	0.347469948	0.009847454	-0.038095894	0.012697084	-0.023236797	0.03549252	0.097626147	0.072250135	0.143976819	0.249302712	0.490711253	2.708661417	.	.	.	.	.
18105	Monroe 	137974	120561	108978	98785	84849	59225	50080	36534	35974	24519	23426	20873	17673	15875	14168	12847	11286	10143	6577	2679	---	---		0.144433109	0.106287508	0.103183682	0.164244717	0.432655129	0.182607827	0.370777906	0.015566798	0.467188711	0.04665756	0.12231112	0.181067165	0.113259843	0.120482778	0.102825562	0.138312954	0.112688554	0.542192489	1.45502053	.	.	.
18107	Montgomery 	38124	37629	34436	35501	33930	32089	29122	27231	26980	28490	29296	29388	28025	27316	23765	20888	18084	14438	7317	---	---	---		0.013154748	0.092722732	-0.029999155	0.046301208	0.057371685	0.101881739	0.069442914	0.009303188	-0.053001053	-0.027512288	-0.003130529	0.048635147	0.025955484	0.149421418	0.137734584	0.155054192	0.252528051	0.973213065	.	.	.	.
18109	Morgan 	68894	66705	55920	51999	44176	33875	23726	19801	19424	20010	21182	20457	18643	18900	17528	16110	14576	10741	5593	---	---	---		0.032816131	0.192864807	0.075405296	0.177087106	0.304088561	0.427758577	0.198222312	0.019408979	-0.029285357	-0.055329997	0.035440192	0.097301936	-0.013597884	0.07827476	0.088019863	0.105241493	0.357043106	0.92043626	.	.	.	.
18111	Newton 	14244	14538	13551	14844	11606	11502	11006	10775	9841	10144	10504	10448	8803	8167	5829	2360	---	---	---	---	---	---		-0.020222864	0.072835953	-0.087105901	0.278993624	0.009041906	0.045066327	0.021438515	0.094909054	-0.029869874	-0.034272658	0.005359877	0.186868113	0.077874372	0.401097958	1.469915254	.	.	.	.	.	.	.
18113	Noble 	47536	46468	37877	35443	31382	28162	25075	22776	22404	22470	24009	23533	23359	22956	20389	14915	7946	2702	---	---	---	---		0.022983559	0.226813106	0.068673645	0.129405392	0.11433847	0.123110668	0.100939586	0.016604178	-0.00293725	-0.064100962	0.020226915	0.007448949	0.017555323	0.125901221	0.367013074	0.877045054	1.940784604	.	.	.	.	.
18115	Ohio 	6128	5568	5315	5114	4289	4165	4223	3782	3747	4024	4329	4724	4955	5563	5837	5462	5308	---	---	---	---	---		0.100574713	0.047601129	0.039303872	0.19235253	0.029771909	-0.013734312	0.116604971	0.009340806	-0.068836978	-0.07045507	-0.08361558	-0.046619576	-0.109293547	-0.046941922	0.06865617	0.029012811	.	.	.	.	.	.
18117	Orange 	19840	19301	18409	18677	16968	16877	16879	17311	17459	16974	17192	16854	14678	14363	13497	12076	10809	9602	7901	5368	---	---		0.027926014	0.04845456	-0.0143492	0.100719	0.005391954	-0.00011849	-0.024955231	-0.008477003	0.028573112	-0.012680316	0.020054586	0.14824908	0.021931351	0.064162406	0.117671414	0.117217134	0.125702979	0.215289204	0.471870343	.	.	.
18119	Owen 	21575	21781	17281	15841	12163	11400	11763	12090	11351	12760	14053	15149	15040	15901	16137	14376	12106	8359	4017	838	---	---		-0.009457784	0.260401597	0.090903352	0.302392502	0.066929825	-0.030859475	-0.027047146	0.065104396	-0.110423197	-0.092008824	-0.07234801	0.00724734	-0.054147538	-0.014624775	0.122495826	0.187510325	0.448259361	1.080906149	3.793556086	.	.	.
18121	Parke 	17339	17194	15410	16372	14600	14804	15674	17358	16561	18875	22214	23000	20296	19460	18166	15538	14968	13499	7535	---	---	---		0.008433174	0.115768981	-0.058758857	0.121369863	-0.013780059	-0.055505933	-0.097015785	0.048125113	-0.122596026	-0.150310615	-0.034173913	0.133228222	0.042959918	0.071231972	0.169133737	0.03808124	0.108822876	0.791506304	.	.	.	.
18123	Perry 	19338	18887	19107	19346	19075	17232	17367	17770	16625	16692	18078	18778	18240	16997	14801	11847	7268	4655	3369	2330	---	---		0.023878858	-0.011514105	-0.012353975	0.014207077	0.106952182	-0.007773363	-0.022678672	0.06887218	-0.004013899	-0.076667773	-0.037277665	0.029495614	0.073130552	0.148368353	0.249345826	0.630022014	0.561331901	0.381715643	0.445922747	.	.	.
18125	Pike 	12845	12835	12509	13465	12281	12797	14995	17045	16361	18684	19684	20486	18544	16383	13779	10078	7720	4769	2475	1472	---	---		0.00077912	0.026061236	-0.070998886	0.096409087	-0.04032195	-0.146582194	-0.120269874	0.041806736	-0.124330978	-0.050802682	-0.039148687	0.1047239	0.131905023	0.188983235	0.367235563	0.305440415	0.618788006	0.926868687	0.68138587	.	.	.
18127	Porter 	164343	146806	128932	119816	87114	60279	40076	27836	22821	20256	20540	19175	18052	17227	13942	10313	5234	2162	---	---	---	---		0.11945697	0.138631216	0.076083328	0.375393163	0.445179913	0.504117177	0.43971835	0.219753736	0.126629147	-0.01382668	0.071186441	0.062209173	0.04788994	0.235618993	0.351885969	0.970385938	1.420906568	.	.	.	.	.
18129	Posey 	25910	27078	25968	26414	21740	19214	19818	19183	17853	19334	21670	22333	21529	20857	19185	16167	12549	9683	6549	4061	---	---		-0.043134648	0.042744917	-0.016884985	0.2149954	0.131466639	-0.030477344	0.033102226	0.074497283	-0.076600807	-0.1077988	-0.02968701	0.037344977	0.032219399	0.08715142	0.186676563	0.288309825	0.29598265	0.478546343	0.612656981	.	.	.
18131	Pulaski 	13402	13626	12643	13258	12534	12837	12493	12056	11195	12385	13312	14033	11233	9851	7801	5711	2595	561	---	---	---	---		-0.01643916	0.077750534	-0.046387087	0.057762885	-0.023603646	0.02753542	0.036247512	0.076909335	-0.096083973	-0.069636418	-0.051378893	0.249265557	0.140290326	0.262786822	0.365960427	1.200770713	3.625668449	.	.	.	.	.
18133	Putnam 	37963	36060	30315	29163	26932	24927	22950	20839	20448	19880	20520	21478	22335	22501	21514	20681	18615	16843	8262	---	---	---		0.052773156	0.189510143	0.039502109	0.082838259	0.08043487	0.086143791	0.101300446	0.019121674	0.028571429	-0.031189084	-0.044603781	-0.038370271	-0.00737745	0.045877103	0.040278517	0.110985764	0.105206911	1.038610506	.	.	.	.
18135	Randolph 	26171	27411	27148	29997	28915	28434	27141	26766	24859	26484	29013	28653	28085	26435	22862	18997	14725	10684	3912	1808	---	---		-0.045237313	0.009687638	-0.094976164	0.037420024	0.016916368	0.047640102	0.014010312	0.076712659	-0.061357801	-0.087167821	0.012564129	0.020224319	0.06241725	0.156285539	0.203453177	0.290118846	0.378229128	1.731083845	1.163716814	.	.	.
18137	Ripley 	28818	26508	24616	24398	21138	20641	18763	18898	18078	18694	19452	19881	19350	21627	20977	19054	14820	10392	3989	1822	---	---		0.087143504	0.076860578	0.008935159	0.154224619	0.024078291	0.100090604	-0.007143613	0.045359	-0.032951749	-0.038967715	-0.021578391	0.02744186	-0.10528506	0.030986318	0.100923691	0.285695007	0.426096998	1.605164202	1.18935236	.	.	.
18139	Rush 	17392	18258	18129	19604	20352	20393	19799	18927	19412	19241	19349	20148	19034	19238	17626	16193	16445	16456	9707	---	---	---		-0.047431263	0.007115671	-0.075239747	-0.036753145	-0.002010494	0.030001515	0.046071749	-0.024984546	0.008887272	-0.005581684	-0.039656542	0.058526847	-0.010604013	0.091455804	0.088495029	-0.015323807	-0.000668449	0.695271454	.	.	.	.
18141	St. Joseph 	266931	265567	247052	241617	245045	238614	205058	161823	160033	103304	84312	58881	42457	33178	25322	18455	10954	6425	287	---	---	---		0.00513618	0.074943737	0.022494278	-0.013989267	0.026951478	0.163641506	0.267174629	0.011185193	0.549146209	0.225258563	0.431905029	0.386838448	0.279673277	0.310244057	0.372094283	0.684772686	0.704902724	21.38675958	.	.	.	.
